user_id,attachment_url,filename
596793980,https://canvas.instructure.com/files/260609559/download?download_frd=1&verifier=CAmarZbthykZXl4rV810rQqVgt3yvHVXfOEOskMn,596793980.pdf
596794693,https://canvas.instructure.com/files/259268416/download?download_frd=1&verifier=DQvzGXNZBdDdj5jMVX2yvEW8yjpMR4WtbepgXNo7,596794693.docx
596797800,https://canvas.instructure.com/files/260429869/download?download_frd=1&verifier=WNnGtZ9Au4HKakQawMh79cBtZjvoyLiJKOTNk1Aw,596797800.docx
596918807,https://canvas.instructure.com/files/259592748/download?download_frd=1&verifier=0o8ZYUznnR1lYRI9Tfqp78U5A1Co38MyCy1FXoBr,596918807.pdf
596923803,https://canvas.instructure.com/files/259607038/download?download_frd=1&verifier=TCJL2LIbM7CxCg7sNAfmDT05MvorTPl1slkHRkCC,596923803.pdf
596953078,https://canvas.instructure.com/files/260449106/download?download_frd=1&verifier=R0ZSCmTYFNBCeBlsJBCWLBxGRjHYRzW4M9Lzoert,596953078.docx
596960181,https://canvas.instructure.com/files/255576930/download?download_frd=1&verifier=KZcfwpwVL7jrj1YTF0fIlAUu2DZFuff9PVPO4XIP,596960181.docx
596961841,https://canvas.instructure.com/files/260454651/download?download_frd=1&verifier=xi21NKEbTyvgcLt8GZZMW5OeqTwyp0eDTOJzgO4r,596961841.pdf
596972266,https://canvas.instructure.com/files/263463279/download?download_frd=1&verifier=gJ15dE3xSZmbc9eQXBGxo9AmD8ft9P5cYgHokkj4,596972266.pdf
596987002,https://canvas.instructure.com/files/259249155/download?download_frd=1&verifier=cg6RewKVXrAqaZUbEvfCpUIlHrpODUVIqglQ8ClL,596987002.pdf
596999507,https://canvas.instructure.com/files/263831996/download?download_frd=1&verifier=NaN83TYbu7XQIn6bp9sZVp4WGkMuC64SfownfEMK,596999507.docx
597024181,https://canvas.instructure.com/files/260476406/download?download_frd=1&verifier=mW6gozsE61vp6eb1JUIRMs3JAi4CsHj3MRLe6tKC,597024181.pdf
597025125,https://canvas.instructure.com/files/260336491/download?download_frd=1&verifier=WjUaeZ2pR1k5mmpiVKxlqHOoBU3cCCKWMxgWr51s,597025125.pdf
597032945,https://canvas.instructure.com/files/259913444/download?download_frd=1&verifier=slkGHAjXqqkEcoFSnrJ85Ot4xsFI11u6aHHEmV8M,597032945.pdf
597219768,https://canvas.instructure.com/files/260477373/download?download_frd=1&verifier=qkgzis35vr57nnKK7dHyCt2yYHfvSOZyVlPsr8ub,597219768.pdf
597224875,https://canvas.instructure.com/files/260330715/download?download_frd=1&verifier=A7Sq08koTRC2TLHIkwimZnSQdwvbO0hT5c8Vtonq,597224875.pdf
597252147,https://canvas.instructure.com/files/260449731/download?download_frd=1&verifier=XTZA3t9L1w6cwPMWiit0UXkBm9hfeJBe7kTvuTt9,597252147.docx
597262846,https://canvas.instructure.com/files/258197065/download?download_frd=1&verifier=pkS938pGt1qrAfHTtpQe1tXuHNOD1O5HSE8aYoLd,597262846.pdf
597471661,https://canvas.instructure.com/files/260441274/download?download_frd=1&verifier=QmCSwS2fnx4zUjfJGIJRB3Ua9RLa2NJhFgaDxsGi,597471661.docx
597671690,https://canvas.instructure.com/files/258652892/download?download_frd=1&verifier=hxZFLQcJy8dLcsG0zGMIGAbUcFvFoFiKYefWsCwx,597671690.pdf
597683083,https://canvas.instructure.com/files/260437936/download?download_frd=1&verifier=PYvGTuEQ2e9fvY3bVR2MGuVRKoqzuFde5xS9ximR,597683083.pdf
599172270,https://canvas.instructure.com/files/257801013/download?download_frd=1&verifier=vjtFLtLwdAHJOjOVcV1WQnHvNAcgs7ILcB1RHhnx,599172270.docx
599172689,https://canvas.instructure.com/files/260414154/download?download_frd=1&verifier=5teAAxLxUajMlxu2NSJWvIOPkEJHTyWB9FnAbw1y,599172689.pdf
599173051,https://canvas.instructure.com/files/260433048/download?download_frd=1&verifier=I9JDBxsQr5RG0MxEQoXn0AtjZBpJIxwnuBitpJO5,599173051.pdf
599184755,https://canvas.instructure.com/files/259637315/download?download_frd=1&verifier=v0v4KkjH7DdcLm1F4QoNd38R9LIJZdLgnQ7xp7RL,599184755.docx
599184775,https://canvas.instructure.com/files/260281288/download?download_frd=1&verifier=obDQE9TTFXlExMAtSKcsPsopgVeKCTZigYaLYva1,599184775.docx
599187683,https://canvas.instructure.com/files/260147647/download?download_frd=1&verifier=eeAjoL1rwAzX2JLVlsWb2N9gwPjP8ocxboIkmkMq,599187683.docx
599333100,https://canvas.instructure.com/files/263855767/download?download_frd=1&verifier=wIte3hNWacD3qZH8JrfohbLePVmX77LnGsFFcxvo,599333100.pdf
599351306,https://canvas.instructure.com/files/259291798/download?download_frd=1&verifier=cW8xg7bjFX8bH9FVEdFqHtrVmEfuwt5YiugYN78K,599351306.doc
599715132,https://canvas.instructure.com/files/260588147/download?download_frd=1&verifier=oRUlWE3boBOaee4SwiIWK7lJuA8zFMZmg7Onr2HG,599715132.docx
599752578,https://canvas.instructure.com/files/260297120/download?download_frd=1&verifier=oa8Zb7oeTfNMYgVBUWev3lcFMqIobUfChe3E58mx,599752578.pdf
600371478,https://canvas.instructure.com/files/260610785/download?download_frd=1&verifier=iGf4bMZlNpzaJZGZHzbi3OgeojSZtGcqsrWAaACw,600371478.docx
600397698,https://canvas.instructure.com/files/260431035/download?download_frd=1&verifier=wwoYBS96yM7Un5YCswR5sORfwqVQTGPV4PeFklof,600397698.docx
600405115,https://canvas.instructure.com/files/258464978/download?download_frd=1&verifier=e6CX2q5eagx5LW641jdF3PPxIoJ0mPWyWbEShGan,600405115.docx
600720076,https://canvas.instructure.com/files/260528576/download?download_frd=1&verifier=WWwLoXej11x6NwZWjgGzzNTqkPztzsxvnocDtJI8,600720076.docx
601042183,https://canvas.instructure.com/files/256006471/download?download_frd=1&verifier=jGWJYY1zydJN5LIu2fAqSnemxErmKnqx6N3HLHat,601042183.pdf
601505898,https://canvas.instructure.com/files/259266430/download?download_frd=1&verifier=8k9ZYwirU908OWlRy20GjdomogeudbnCv4sIxI5p,601505898.pdf
601818502,https://canvas.instructure.com/files/260452698/download?download_frd=1&verifier=JQPUqETiXrK0dJgOcLz75WX4ICvE6oMmAjpYWEEc,601818502.docx
601839059,https://canvas.instructure.com/files/260457934/download?download_frd=1&verifier=vw2tQkTVlTZTBRlOJbDSROgotcsTP3ZghaMIfzBF,601839059.pdf
601883187,https://canvas.instructure.com/files/260608951/download?download_frd=1&verifier=3YF6QdbIb9Tkpq5arU5hxW2q7w3sU2IMXXx2lvPh,601883187.pdf
601907322,https://canvas.instructure.com/files/260469277/download?download_frd=1&verifier=DNbTUn4WncbTvIq5XEgnjnj2SuWWo6vTGQRH9fCq,601907322.docx
601962829,https://canvas.instructure.com/files/260901935/download?download_frd=1&verifier=bJ2FbXi7biBo57nogF5rIqAQE9BvzDTmZepPUc0y,601962829.pdf
602454126,https://canvas.instructure.com/files/260590730/download?download_frd=1&verifier=DNDJBZSKZZslp87iqQDGrYEuwxjKozB2W1dkFR4Q,602454126.docx
603023349,https://canvas.instructure.com/files/260444484/download?download_frd=1&verifier=MIlEgQHM4kNfHJ9IxTzWaPvZG3gFhi4v1O9qJVWN,603023349.docx
603977351,https://canvas.instructure.com/files/260434963/download?download_frd=1&verifier=rphiHJmzWsO5NaWN7gHf88mRgrLmKp7AWzPXfkiE,603977351.pdf
605053508,https://canvas.instructure.com/files/260450358/download?download_frd=1&verifier=1Ow6s5xEkJomDRsI9CEesgklChFKDwJlgh5EQSne,605053508.doc
606359583,https://canvas.instructure.com/files/260353329/download?download_frd=1&verifier=BUYqWCcPBWP6mK9h9gsttbuOdLxliLTbhKsf7Zy2,606359583.docx
606403215,https://canvas.instructure.com/files/260439984/download?download_frd=1&verifier=B0OubQt493A8ZF4oi2GZqqFnhLpyUyq4DOthID5g,606403215.pdf
607134602,https://canvas.instructure.com/files/260464567/download?download_frd=1&verifier=2Bv9c7a8a2KGpp1h3OEZAWPZEzB7V29PKaCHqUBS,607134602.docx
593758156,https://canvas.instructure.com/files/260119690/download?download_frd=1&verifier=IpHcvmAbtxKLRV0GUSUEGPu7tPHlEZrIv5PsCKBU,593758156.pdf
593785863,https://canvas.instructure.com/files/260063890/download?download_frd=1&verifier=bx7h4gQ0DOYKi9AOpxln5E5cH2qcz8Z2OhMdVwjc,593785863.docx
593825603,https://canvas.instructure.com/files/260350950/download?download_frd=1&verifier=Qs5B9lH4wMXcNZeW0WI0MNZVV42vH8h9yMVbNvEx,593825603.docx
594615887,https://canvas.instructure.com/files/260010480/download?download_frd=1&verifier=ZrzGnQZtYebnN2fk9QU4yhrJ9JVCP2nMLQi6YiXU,594615887.docx
595227240,https://canvas.instructure.com/files/260412268/download?download_frd=1&verifier=jOJ6PjLs2A5gKziY5VVlogPsgfFfZtpNDKhSoy33,595227240.docx
595627970,https://canvas.instructure.com/files/254371673/download?download_frd=1&verifier=9i9jdyScjIICI9T4aarFOXaHK2mdkxaE9hDq92Mr,595627970.pdf
596281468,https://canvas.instructure.com/files/259477317/download?download_frd=1&verifier=COG4WXYebWT0LCNIdHBrVqs7swYDRN1mJOhLDlaK,596281468.pdf
